id,name,url,studio,category,episode_count,avg_rating,total_ratings,description
id1435719708,Pre-Loved Podcast with Emily Stochl,https://podcasts.apple.com/us/podcast/pre-loved-podcast-with-emily-stochl/id1435719708,Emily Stochl,Arts,249 episodes,4.8,136 Ratings,"Pre-Loved Podcast is a weekly interview show about rad vintage style with guests you’ll want to go thrifting with! Emily Stochl - @emilymstochl - is the show's creator and host.Each episode is about second-hand fashion. We come at the subject from all sides. We discuss style, running a fashion business, the global second-hand industry, sustainability, and -- of course! -- the incredible stories behind our best vintage pieces, and why we choose second-hand first."
id1652706344,In VOGUE: The Archives,https://podcasts.apple.com/us/podcast/in-vogue-the-archives/id1652706344,Vogue,Arts,25 episodes,4.6,12 Ratings,"In season 2 of In Vogue: The 2000s, we explore how fashion fused with every aspect of pop culture to become a global entertainment engine ubiquitous in culture--impinging on the global consciousness like never before. From Nicholas Ghesquière awakening the sleeping fashion house of Balenciaga, to Vogue putting the couture into Juicy Couture, and discussing Carrie Bradshaw’s influence on trendy 2000s fashion with Sarah Jessica Parker, we cover the iconic looks that defined the decade. Hear how 9/11 led to the creation of the CFDA Vogue Fashion Fund and ushered in the next generation of designers. We examine the colliding worlds of Vogue and Hollywood, and learn how the Met Gala became the Superbowl of fashion. We go behind the scenes of the most iconic fashion shoot of all time, where Annie Leibovitz and Grace Coddington transformed the designers of the decade into the characters of Alice in Wonderland, and sit down with the Brazilian Bombshell herself, Gisele Bündchen, who revolutionized modeling and the fashion industry, while on a meteoric rise to international celebrity status.  Presented by Anna Wintour and hosted by Hamish Bowles, season two of In Vogue examines how the 2000s ushered in a new millennium and redefined boundaries in fashion and society. Alongside fashion leaders, cultural icons, and Vogue’s editorial team, we dissect the decade’s most impactful style moments and how they’ve shaped our world today. **Credit: Photographer Steven Meisel for Gisele and Chanel"
id1553896645,TOKYO WARDROBE ファッショントー‪ク‬,https://podcasts.apple.com/us/podcast/tokyo-wardrobe-%E3%83%95%E3%82%A1%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%88%E3%83%BC%E3%82%AF/id1553896645,TOKYO WARDROBE,Arts,32 episodes,5.0,3 Ratings,"コレクションからヴィンテージに至るまで、ファッションを巡るルーズなダイアログ。服を愛する僕たちの、着飾らない、等身大の""モード""をお届け。初めての方は最新エピソードからの聴取をおすすめ致します。ファッション/デザイン/コレクション/モード/洋服/おしゃれ"
id1676694332,Skin SIVant - Esthetician Spotlight‪!‬,https://podcasts.apple.com/us/podcast/skin-sivant-esthetician-spotlight/id1676694332,SIV skincare,Arts,7 episodes,5.0,1 Rating,"Skin SIVant is a podcast focused on highlighting the voices of estheticians. We talk basics tips and stories to esoteric philosophies. We aim to educate, introspect, and inspire.TINY bacteria. BIG deal! Folllow us on instagram: @sivcare for the live videos! Try our serum at sivcare.comSkincare professional? Apply to partner with us https://sivcare.com/forprofessionalsHosted by Isabel Vitale- @iamisabelvitale"
id1434306168,The Museum at FIT Fashion Culture Podcast,https://podcasts.apple.com/us/podcast/the-museum-at-fit-fashion-culture-podcast/id1434306168,museumatfit,Arts,64 episodes,4.9,22 Ratings,"The Museum at FIT’s Fashion Culture podcast provides new perspectives on the history, impact, and evolution of fashion."
id1329229319,Forever35,https://podcasts.apple.com/us/podcast/forever35/id1329229319,Kate Spencer & Doree Shafrir,Arts,841 episodes,4.7,4.8K Ratings,"Which night creams will make you look well-rested, is quitting coffee really worth the headache, can emptying your closet actually bring you joy, and wtf is a gratitude practice, anyway? These are the kinds of self-care questions that wellness enthusiasts and writers Kate Spencer and Doree Shafrir discuss each week, along with a special guest, as they explore what it means to be getting older — and hopefully wiser. Hosted on Acast. See acast.com/privacy for more information."
id1455713645,According Two,https://podcasts.apple.com/us/podcast/according-two/id1455713645,Megan Stitz and Ciera Stitz,Arts,269 episodes,4.8,768 Ratings,"Welcome to According Two podcast, hosted by twins Megan Stitz and Ciera Stitz! On this podcast they discuss a wide range of topics from balancing college life with YouTube, current events, and interesting stories. For business inquiries contact: meganstitzbusiness@yahoo.com Support this podcast: https://podcasters.spotify.com/pod/show/according-two/support"
id980461189,The Beauty Biz™ Show,https://podcasts.apple.com/us/podcast/the-beauty-biz-show/id980461189,Lori Crete,Arts,206 episodes,4.8,274 Ratings,"Hosted by celebrity esthetician & industry expert Lori Crete, each Beauty Biz Show episode is designed to help you tap into your best success and leave you feeling inspired to build the beauty biz of your dreams! Featuring industry icons and gurus, revenue-driving tips and motivational messages, Lori and her guests inspire you to burst through stagnant industry norms to flourish in your profession and make a beautiful, abundant living doing what you love.A finalist for American Spa Magazine’s 2017 Women in Wellness Mentor of the Year, Lori is a highly sought after industry expert and licensed celebrity esthetician. Owner of Southern California’s Spa 10, she is also the founder of The Beauty Biz Club™, a success-based society dedicated to helping beauty practitioners around the world fill their schedule, increase profits and break through to the 6-figure mark. For more about Lori & the Beauty Biz Club, visit https://beautybizclub.com."
id1490781679,Colour Kristina Talks Podcast for Hairdressers,https://podcasts.apple.com/us/podcast/colour-kristina-talks-podcast-for-hairdressers/id1490781679,Kristina Russell,Arts,149 episodes,4.7,11 Ratings,"The Colour Kristina Talks Podcast for Hairdressers shares practical hair industry advice for stylists and salon owners wanting to grow their confidence with all things colour, consultation, personal branding, creating a niche clientele, social media and biz tips, plus how to stay inspired and more.This show is dedicated to showing you how to scale your salon business and paint every hair colour request with artistic finesse. Hosted by award-winning Hair Colourist and Educator Kristina Russell.Colour Kristina Talks is a hybrid-style podcast with a curated mix of colourful solo episodes that share the host's personal approach to haircolour and salon business practices that are proven methods for success, alternating with inspiring interviews with leading hairstylists,  salon owners, wellness coaches, and business experts that passionately share advice to help you grow your professional edge.There’s an extensive list of titles to search through and find topics that resonate with you. In fact, you could consider this your very own personal resource library to refer back to past episodes as needed. Enjoy the colourful conversations that are shared in weekly episodes. Make sure you subscribe or follow the Colour Kristina Talks Podcast to be notified whenever a new podcast goes live."
id1695636618,Mastering Beauty from Beauty Cast Network,https://podcasts.apple.com/us/podcast/mastering-beauty-from-beauty-cast-network/id1695636618,Gordon Miller,Arts,54 episodes,5.0,11 Ratings,"Every Sunday, Beauty Cast Network connects you with brilliant guests from across the professonal beauty, barber, & wellness industry to offer insights into creating & sustaining successful careers. From the best advice received from mentors to the deep insights guests have discovered in their own unique career experiences, each episode promises to be a treasure trove of the best practices that drive success in today's competitive salon, shop and/or spa. From Beauty Cast Network & our host, BCN CEO Gordon Miller."
id1760050871,Haute Set,https://podcasts.apple.com/us/podcast/haute-set/id1760050871,Melinda Hare,Arts,2 episodes,5.0,1 Rating,Hang out with us while we chat about costume design in movies.
id1538242507,Life with Marianna,https://podcasts.apple.com/us/podcast/life-with-marianna/id1538242507,Dear Media,Arts,202 episodes,4.9,2.5K Ratings,"Marianna Hewitt is a leading voice in social media with over 1 million followers and also the co-founder of skincare line, Summer Fridays. Each week on Life With Marianna, you’ll hear from her network of influencers, brand founders, and personalities to inspire YOU to live your best life."
id1628634716,Beauty Translated,https://podcasts.apple.com/us/podcast/beauty-translated/id1628634716,Outspoken,Arts,53 episodes,4.3,69 Ratings,"Beauty Translated is an original podcast from Atlanta, Georgia Natives Carmen Laurent and Janie Danger that focuses on the transgender experience in the United States. The show aims to examine the wide world of trans existence through the playfully honest lens of its hosts: lifelong glamour expert and esthetician Carmen Laurent and lo-fi, punk-rock savant Janie Danger. With each episode, the girls sardonically discuss topics relating to the legal, medical, and emotional world of being trans in the modern era. Beauty Translated is made by and for trans people, whether you have been transitioning for years, wondering where to begin, or would just like to relate to a loved one going through their own journey. Beauty Translated is for whoever needs it. Leave us a message on our Beauty Translated Loveline: 678-561-2785! We will be answering your questions and giving you bad advice on the air!"
